# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       6.806845795601e+01       2.933924808738e-02       1.659103249156e+03       7.300229081122e-02       1.250837311707e+04       1.811010913989e+02       8.639340427347e+05       5.282481816596e+02       6.261784418458e-05       8.128994117869e-04       4.396292737215e-03       2.839390003928e-05       2.774387488661e-06       3.446454986861e-08       2.909610590985e-05       5.329334463686e-03       5.329334463686e-03       3.331123963693e-05      -1.426840985955e-07       1.879045215653e-02       9.850862083876e-01 
       6.733001832274e+01       2.982340304013e-02       1.669300895147e+03       7.182747973826e-02       1.249817547108e+04       1.829090021907e+02       8.540005589399e+05       5.300406438951e+02       5.998259087177e-05       7.871040391900e-04       4.256787150721e-03       2.740699525412e-05       2.641017819858e-06       3.446454986861e-08       2.787160496308e-05       5.159186845550e-03       5.159186845550e-03       3.189128521494e-05      -1.358644742152e-07       1.899048885689e-02       9.852196490233e-01 
       6.659947365496e+01       3.031547656289e-02       1.679554517726e+03       7.067165296728e-02       1.248792184850e+04       1.847340100937e+02       8.441769440031e+05       5.318341736745e+02       5.745824140934e-05       7.621272195871e-04       4.121708432461e-03       2.645553834691e-05       2.513948416712e-06       3.446454986861e-08       2.669863677376e-05       4.994482533128e-03       4.994482533128e-03       3.053177659454e-05      -1.293706923569e-07       1.919268245738e-02       9.853516293390e-01 
       6.587673954431e+01       3.081559761650e-02       1.689864412796e+03       6.953450164947e-02       1.247761195343e+04       1.865762601236e+02       8.344620047448e+05       5.336287610131e+02       5.504012844180e-05       7.379429782031e-04       3.990916106609e-03       2.553820923564e-05       2.392887317967e-06       3.446454986861e-08       2.557503260115e-05       4.835046919640e-03       4.835046919640e-03       2.923014311575e-05      -1.231871941545e-07       1.939705619979e-02       9.854821645664e-01 
       6.516173248487e+01       3.132389725822e-02       1.700230877879e+03       6.841572201510e-02       1.246724548835e+04       1.884358982166e+02       8.248545608235e+05       5.354243960043e+02       5.272378103791e-05       7.145261645088e-04       3.864274154996e-03       2.465373877943e-05       2.277555820068e-06       3.446454986861e-08       2.449871497532e-05       4.680711018848e-03       4.680711018848e-03       2.798392327461e-05      -1.172991630435e-07       1.960363357624e-02       9.856112697898e-01 
       6.445436986351e+01       3.184050867710e-02       1.710654212127e+03       6.731501528860e-02       1.245682215410e+04       1.903130712293e+02       8.153534445986e+05       5.372210688198e+02       5.050491642426e-05       6.918524260652e-04       3.741650875659e-03       2.380090675088e-05       2.167687887330e-06       3.446454986861e-08       2.346769385604e-05       4.531311283305e-03       4.531311283305e-03       2.679076009756e-05      -1.116924893769e-07       1.981243833193e-02       9.857389599427e-01 
       6.375456995038e+01       3.236556722819e-02       1.721134716333e+03       6.623208760510e-02       1.244634164990e+04       1.922079269376e+02       8.059575009946e+05       5.390187697086e+02       4.837943206667e-05       6.698981831986e-04       3.622918745870e-03       2.297853989098e-05       2.063029587857e-06       3.446454986861e-08       2.248006295332e-05       4.386689428530e-03       4.386689428530e-03       2.564839671132e-05      -1.063537367272e-07       2.002349446789e-02       9.858652498103e-01 
       6.306225188941e+01       3.289921046688e-02       1.731672692933e+03       6.516664992836e-02       1.243580367330e+04       1.941206140359e+02       7.966655873659e+05       5.408174889970e+02       4.634339808489e-05       6.486406044784e-04       3.507954289526e-03       2.218551004325e-05       1.963338554083e-06       3.446454986861e-08       2.153399620284e-05       4.246692262886e-03       4.246692262886e-03       2.455467210012e-05      -1.012701097935e-07       2.023682624363e-02       9.859901540330e-01 
       6.237733568899e+01       3.344157818601e-02       1.742268446022e+03       6.411841797018e-02       1.242520792021e+04       1.960512821363e+02       7.874765733646e+05       5.426172170883e+02       4.439304998651e-05       6.280575829736e-04       3.396637948735e-03       2.142073236388e-05       1.868383466905e-06       3.446454986861e-08       2.062774438963e-05       4.111171522998e-03       4.111171522998e-03       2.350751704242e-05      -9.642942383703e-08       2.045245818005e-02       9.861136871033e-01 
       6.169974221277e+01       3.399281245174e-02       1.752922281357e+03       6.308711211110e-02       1.241455408487e+04       1.980000817666e+02       7.783893408080e+05       5.444179444623e+02       4.252478170666e-05       6.081277132625e-04       3.288853959481e-03       2.068316360459e-05       1.777943562374e-06       3.446454986861e-08       1.975963191392e-05       3.979983714519e-03       3.979983714519e-03       2.250495021937e-05      -9.182007557344e-08       2.067041506220e-02       9.862358633683e-01 
       6.102939317045e+01       3.455305763964e-02       1.763634506370e+03       6.207245732253e-02       1.240384185986e+04       1.999671643696e+02       7.694027835493e+05       5.462196616752e+02       4.073513894064e-05       5.888302691720e-04       3.184490231236e-03       1.997180046541e-05       1.691808159983e-06       3.446454986861e-08       1.892805369306e-05       3.852989958057e-03       3.852989958057e-03       2.154507448801e-05      -8.743101545106e-08       2.089072194205e-02       9.863566970325e-01 
       6.036621110876e+01       3.512246047363e-02       1.774405430175e+03       6.107418309016e-02       1.239307093606e+04       2.019526823009e+02       7.605158073478e+05       5.480223593587e+02       3.902081275712e-05       5.701451822235e-04       3.083438230392e-03       1.928567801422e-05       1.609776211620e-06       3.446454986861e-08       1.813147219382e-05       3.730055840131e-03       3.730055840131e-03       2.062607331206e-05      -8.325172125016e-08       2.111340414151e-02       9.864762021544e-01 
       5.971011940254e+01       3.570117006358e-02       1.785235363577e+03       6.009202333871e-02       1.238224100265e+04       2.039567888271e+02       7.517273297421e+05       5.498260282204e+02       3.737863348017e-05       5.520530207622e-04       2.985592867387e-03       1.862386817055e-05       1.531655870296e-06       3.446454986861e-08       1.736841458960e-05       3.611051268940e-03       3.611051268940e-03       1.974620734368e-05      -7.927217293988e-08       2.133848725524e-02       9.865943926511e-01 
       5.906104224585e+01       3.628933794325e-02       1.796124619082e+03       5.912571635792e-02       1.237135174715e+04       2.059796381240e+02       7.430362799237e+05       5.516306590429e+02       3.580556482874e-05       5.345349697495e-04       2.890852387421e-03       1.798547825082e-05       1.457264077792e-06       3.446454986861e-08       1.663747003727e-05       3.495850334837e-03       3.495850334837e-03       1.890381114993e-05      -7.548282873294e-08       2.156599715358e-02       9.867112823000e-01 
       5.841890464321e+01       3.688711811113e-02       1.807073510905e+03       5.817500472988e-02       1.236040285533e+04       2.080213852737e+02       7.344415986122e+05       5.534362426833e+02       3.429869830274e-05       5.175728111960e-04       2.799118264631e-03       1.736964957257e-05       1.386426170424e-06       3.446454986861e-08       1.593728706860e-05       3.384331175321e-03       3.384331175321e-03       1.809729007767e-05      -7.187460228127e-08       2.179595998557e-02       9.868268847343e-01 
       5.778363240097e+01       3.749466706986e-02       1.818082354978e+03       5.723963525750e-02       1.234939401125e+04       2.100821862626e+02       7.259422379321e+05       5.552427700736e+02       3.285524780545e-05       5.011489052154e-04       2.710295099634e-03       1.677555611516e-05       1.318975502127e-06       3.446454986861e-08       1.526657109153e-05       3.276375844412e-03       3.276375844412e-03       1.732511725125e-05      -6.843884095801e-08       2.202840218195e-02       9.869412134477e-01 
       5.715515211869e+01       3.811214386614e-02       1.829151468964e+03       5.631935889430e-02       1.233832489727e+04       2.121621979783e+02       7.175371612904e+05       5.570502322194e+02       3.147254449220e-05       4.852461716802e-04       2.624290520311e-03       1.620240323475e-05       1.254753084115e-06       3.446454986861e-08       1.462408199647e-05       3.171870186265e-03       3.171870186265e-03       1.658583069714e-05      -6.516730517433e-08       2.226335045810e-02       9.870542817956e-01 
       5.653339118072e+01       3.873971013359e-02       1.840281172258e+03       5.541393067529e-02       1.232719519397e+04       2.142615782068e+02       7.092253432559e+05       5.588586202001e+02       3.014803183586e-05       4.698480724587e-04       2.541015085746e-03       1.564942643114e-05       1.193607240412e-06       3.446454986861e-08       1.400863186353e-05       3.070703712885e-03       3.070703712885e-03       1.587803059034e-05      -6.205214868166e-08       2.250083181725e-02       9.871661029938e-01 
       5.591827774774e+01       3.937753013390e-02       1.851471786005e+03       5.452310964912e-02       1.231600458022e+04       2.163804856291e+02       7.010057694396e+05       5.606679251685e+02       2.887926089996e-05       4.549385942167e-04       2.460382193213e-03       1.511589016448e-05       1.135393278556e-06       3.446454986861e-08       1.341908276603e-05       2.972769485810e-03       2.972769485810e-03       1.520037661735e-05      -5.908589981253e-08       2.274087355345e-02       9.872766901203e-01 
       5.530974074850e+01       4.002577079910e-02       1.862723633104e+03       5.364665881133e-02       1.230475273313e+04       2.185190798175e+02       6.928774363767e+05       5.624781383500e+02       2.766388581081e-05       4.405022317635e-04       2.382307988108e-03       1.460108671975e-05       1.079973174820e-06       3.446454986861e-08       1.285434466662e-05       2.877964001619e-03       2.877964001619e-03       1.455158545076e-05      -5.626144361515e-08       2.298350325477e-02       9.873860561176e-01 
       5.470770987162e+01       4.068460177624e-02       1.874037038216e+03       5.278434503875e-02       1.229343932801e+04       2.206775212326e+02       6.848393514094e+05       5.642892510426e+02       2.649965942011e-05       4.265239719279e-04       2.306711276753e-03       1.410433511705e-05       1.027215273337e-06       3.446454986861e-08       1.231337340183e-05       2.786187081170e-03       2.786187081170e-03       1.393042833078e-05      -5.357200483939e-08       2.322874880644e-02       9.874942137906e-01 
       5.411211555744e+01       4.135419547062e-02       1.885412327779e+03       5.193593902501e-02       1.228206403845e+04       2.228559712183e+02       6.768905325710e+05       5.661012546166e+02       2.538442915014e-05       4.129892779450e-04       2.233513441947e-03       1.362498006572e-05       9.769939985023e-07       3.446454986861e-08       1.179516875152e-05       2.697341762410e-03       2.697341762410e-03       1.333572874919e-05      -5.101113173343e-08       2.347663839408e-02       9.876011758089e-01 
